"","N","layer_N","y_bar","y_bar1","rmse","rmse1","rang","R_squared","y_min","y_max","sum_f","nrmse_mean_not_sum","y_bar2"
"646","4_5",4,120109.43079161,120391.66174681,46513.9120524727,46568.5287590953,444727.127777778,0.594560157508254,10332.4833333333,455059.611111111,4365.64294723479,0.401045559282153,116117.801784042
"647","4_50",4,131698.828449219,132052.619794952,41638.0694068388,41693.9594580459,448080.111111111,0.710343935181659,6979.5,455059.611111111,7298.25406012612,0.359066041704692,116117.801784042
"648","4_51",4,120925.006362578,121412.935103786,41671.0894094325,41755.0755666735,424113.020833333,0.657370014559845,11798.875,435911.895833333,5702.08027987411,0.359592370206339,116117.801784042
"649","4_52",4,116086.707212586,116437.657956594,35476.095080223,35529.6798813798,332947.770833333,0.665621061099755,8723.6875,341671.458333333,5922.0914549362,0.305979611528116,116117.801784042
"650","4_53",4,133972.700318959,134287.506932665,42651.3162581892,42701.3974989267,546128,0.696956901526679,14701.5,560829.5,6846.68519526632,0.367742041640985,116117.801784042
"651","4_54",4,130338.441657653,130600.868050252,42694.8516144849,42737.8113955505,447615.819444444,0.668210655993368,7443.79166666667,455059.611111111,5997.57457402994,0.368055636077534,116117.801784042
"652","4_55",4,121979.984081038,122389.863059805,39800.9174760405,39867.731217005,378675.229166667,0.63740938600871,12051.875,390727.104166667,5228.08765820794,0.343338666461769,116117.801784042
"653","4_56",4,113711.144138012,114093.238036326,34917.4749089538,34976.0908221449,363080.666666667,0.672825942638443,6743,369823.666666667,6115.96276777978,0.301212133581328,116117.801784042
"654","4_57",4,119735.900139289,120138.238513413,34324.6294406906,34382.250145076,501131.583333334,0.717633233962273,7490.08333333333,508621.666666667,7558.40096818848,0.296098010958051,116117.801784042
"655","4_58",4,118228.698710369,118546.304348274,38642.0512475134,38693.9197960253,354485.3125,0.611912978178583,9308.75,363794.0625,4692.38320444904,0.333229868302097,116117.801784042
"656","4_59",4,130696.754741207,131091.874255036,40810.4198096574,40872.061831579,374220.458333333,0.688718008888288,6930,381150.458333333,6582.25061181692,0.351987905416894,116117.801784042
"657","4_6",4,118026.822170145,118463.223865564,34098.364090672,34161.3449192512,347792.517857143,0.69548119025441,7526.75,355319.267857143,6789.94371596877,0.294195587536054,116117.801784042
"658","4_60",4,129177.765004444,129698.993377024,42588.848277912,42674.6841357903,478945.5,0.689866885978487,15284.5,494230,6610.98184112594,0.367511987655067,116117.801784042
