"","N","layer_N","y_bar","y_bar1","rmse","rmse1","rang","R_squared","y_min","y_max","sum_f","nrmse_mean_not_sum","y_bar2"
"29","10_34",10,42077.2807303677,42488.5933474778,8479.41655173981,8520.75963717763,184753.25,0.874444996592579,12069.75,196823,7110.89416822282,0.203693353270413,41831.3091731859
"30","10_35",10,41502.8856478157,41949.5898964713,7837.79752566184,7879.86456251067,155815.564732143,0.863271607728407,14379.8727678572,170195.4375,6440.04529895958,0.188372410958673,41831.3091731859
"31","10_36",10,42804.5047574731,43180.7162250681,10253.0934962475,10298.0524653407,168625.325,0.786714542422918,12069.75,180695.075,3769.70034192625,0.246180496591817,41831.3091731859
"32","10_37",10,43476.5720119547,43901.5629407128,9986.90948624529,10035.602653945,191506.425,0.826351822567189,12069.75,203576.175,4858.7046712169,0.239906492345162,41831.3091731859
"33","10_38",10,40618.8488636285,40975.850464969,10127.3733654685,10171.7810621603,228258.708333333,0.863671735367208,12069.75,240328.458333333,6474.61123284166,0.243161910616953,41831.3091731859
"34","10_39",10,39406.3496618537,39791.5534708649,7654.43649381518,7691.75722455311,132423.225,0.873927874885152,12069.75,144492.975,7077.53882505667,0.183875603622838,41831.3091731859
"35","10_4",10,40258.318485127,40651.8504351282,8190.43877660057,8230.3728932993,185184.017857143,0.867267320377034,12069.75,197253.767857143,6671.15239909419,0.196751501589987,41831.3091731859
"36","10_40",10,44290.7763940218,44723.7263098969,9034.0866424634,9078.13413248033,174788.559523809,0.842591892868493,16127.8071428572,190916.366666666,5465.32410748072,0.217017691100604,41831.3091731859
"37","10_41",10,41818.1605146929,42309.6570143759,7928.20880925837,7974.66355531307,156999.333333333,0.871907345029151,13196.1041666666,170195.4375,6936.17900875663,0.190638631994451,41831.3091731859
"38","10_42",10,43217.86695838,43683.0299099868,7668.08553627259,7709.24169471611,181479.532142857,0.894929852036968,15774.2357142857,197253.767857143,8687.80016754979,0.184293579309198,41831.3091731859
"39","10_43",10,41995.3380017343,42405.8496146545,8068.90303075204,8108.24457569849,146749.022619048,0.859138272012957,13926.7857142857,160675.808333334,6227.24275969349,0.193831958309732,41831.3091731859
"40","10_44",10,40906.69981517,41266.2313565143,7810.00915336405,7844.25539917004,145767.05,0.87750118201762,12069.75,157836.8,7320.93764489221,0.187521154709599,41831.3091731859
"41","10_45",10,41054.8796334395,41456.1981049296,8993.26518201083,9037.11363886116,131224.959523809,0.8120472663303,13430.3571428572,144655.316666666,4411.21681358602,0.216037074083591,41831.3091731859
"42","10_46",10,42471.7400204713,42845.0267979949,8498.34318627029,8535.6077200225,148125.083333333,0.86349593020366,12069.75,160194.833333333,6464.95626089973,0.204048304696471,41831.3091731859
"43","10_47",10,41965.4421971583,42334.2790914693,8550.97120844752,8588.46651173513,180941.75,0.869007378412747,12069.75,193011.5,6779.96615363757,0.205311922612271,41831.3091731859
"44","10_48",10,43231.2302944058,43696.5370783964,7717.76578150273,7759.18858382165,147245.451190477,0.879137190016455,13430.3571428572,160675.808333334,7419.32058288952,0.185487586623163,41831.3091731859
"45","10_49",10,40976.2867530076,41376.8369656469,8033.42930135226,8072.59788706073,142806.4,0.861092057831847,12069.75,154876.15,6329.19167416676,0.192979804998198,41831.3091731859
"46","10_5",10,43205.7891052628,43628.1330847864,8399.86928140903,8440.82451827573,178039.949999999,0.88349438795731,12876.4166666667,190916.366666666,7742.52634091041,0.201782461154392,41831.3091731859
